ASV,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_10159,no_hit,Retaria,Polycystinea,Nassellaria,Trissocyclidae,unknown,unknown
ASV_10161,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_10163,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_10164,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_10167,no_hit,Euglenozoa,Euglenida,Petalomonadida,Scytomonadidae,unknown,unknown
ASV_10168,no_hit,Dinophyceae,Dinophyceae,Suessiales,unknown,Dactylodinium,unknown
ASV_10169,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10170,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10171,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10172,no_hit,Ciliophora,Oligohymenophorea,Philasterida,unknown,unknown,unknown
ASV_10173,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10174,no_hit,Cercozoa,unknown,unknown,unknown,unknown,unknown
ASV_10175,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10176,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10177,no_hit,Foraminifera,unknown,Rotaliida,unknown,unknown,unknown
ASV_10178,no_hit,Foraminifera,unknown,Astrorhizida,Astrorhizidae,Pelosina,Pelosina variabilis
ASV_10179,no_hit,Foraminifera,unknown,unknown,unknown,unknown,unknown
ASV_10180,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10181,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,unknown,unknown
ASV_10183,no_hit,Ciliophora,Spirotrichea,Choreotrichida,Strombidinopsidae,unknown,unknown
ASV_10184,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10185,no_hit,Ciliophora,Spirotrichea,Sporadotrichida,Gonostomatidae <ciliates>,unknown,unknown
ASV_10186,Viridiplantae,Chlorophyta,Trebouxiophyceae,Trebouxiales,Trebouxiaceae,unknown,unknown
ASV_10187,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10188,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Peridiniaceae,Pentapharsodinium,unknown
ASV_10189,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10190,no_hit,Dinophyceae,Dinophyceae,Coccidiniales,Chytriodiniaceae,unknown,unknown
ASV_10191,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10192,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_10194,no_hit,Cryptista,Cryptophyceae,Pyrenomonadales,Geminigeraceae,unknown,unknown
ASV_10195,Metazoa,Arthropoda,Hexanauplia,Calanoida,Calanidae,unknown,unknown
ASV_10196,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10197,Metazoa,Nemertea,Palaeonemertea,unknown,Tubulanidae,unknown,unknown
ASV_10198,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10200,no_hit,Cercozoa,Thecofilosea,Ventricleftida,Ventrifissuridae,unknown,unknown
ASV_10201,Metazoa,Mollusca,Bivalvia,Carditida,Carditidae,unknown,unknown
ASV_10202,Metazoa,Echinodermata,Asteroidea,unknown,unknown,unknown,unknown
ASV_10203,no_hit,Cercozoa,unknown,Cercomonadida,Cercomonadidae,unknown,unknown
ASV_10204,no_hit,Cercozoa,Imbricatea,Thaumatomonadida,unknown,unknown,unknown
ASV_10205,Metazoa,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,unknown,unknown
ASV_10206,no_hit,Cercozoa,Imbricatea,Marimonadida,unknown,unknown,unknown
ASV_10207,no_hit,Cercozoa,Thecofilosea,Cryomonadida,Protaspidae,unknown,unknown
ASV_10208,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10209,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_10210,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_10211,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_10213,no_hit,Bacillariophyta,Coscinodiscophyceae,unknown,unknown,unknown,unknown
ASV_10214,no_hit,Bacillariophyta,Mediophyceae,Eupodiscales,Odontellaceae,unknown,unknown
ASV_10215,no_hit,Bigyra,Bigyra,Thraustochytrida,Thraustochytriaceae,unknown,unknown
ASV_10216,no_hit,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,unknown,unknown
ASV_10219,no_hit,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,unknown,unknown
ASV_10220,no_hit,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,unknown,unknown
ASV_10221,no_hit,Bacillariophyta,Coscinodiscophyceae,Thalassiosirales,Thalassiosiraceae,Thalassiosira,unknown
ASV_10222,no_hit,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,unknown,unknown
ASV_10223,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10224,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10225,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10226,Fungi,Zoopagomycota,Entomophthoromycetes,Entomophthorales,Entomophthoraceae,Pandora,unknown
ASV_10227,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10229,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10230,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10231,Viridiplantae,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,unknown,unknown
ASV_10232,Viridiplantae,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,unknown,unknown
ASV_10233,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10234,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10235,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10236,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_10237,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10238,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10239,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10240,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10241,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10242,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10243,no_hit,Cercozoa,unknown,Cercomonadida,Cercomonadidae,unknown,unknown
ASV_10244,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10245,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_10246,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_10247,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10248,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10249,Metazoa,Mollusca,Bivalvia,Mytiloida,Mytilidae,unknown,unknown
ASV_10250,Fungi,Basidiomycota,Agaricomycetes,unknown,unknown,unknown,unknown
ASV_10251,Metazoa,Cnidaria,Myxozoa,Bivalvulida,Sinuolineidae,unknown,unknown
ASV_10253,Metazoa,Chordata,Appendicularia,Copelata,Fritillariidae,Tectillaria,Tectillaria fertilis
ASV_10254,no_hit,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomastigidae,unknown,unknown
ASV_10255,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Pfiesteriaceae,unknown,unknown
ASV_10257,no_hit,Dinophyceae,Dinophyceae,Suessiales,unknown,unknown,unknown
ASV_10258,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10259,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,Thecate dinoflagellate UDTSW0701
ASV_10261,no_hit,Dinophyceae,Dinophyceae,Dinophysiales,Dinophysiaceae,unknown,unknown
ASV_10263,Viridiplantae,Chlorophyta,unknown,unknown,unknown,unknown,unknown
ASV_10264,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10266,no_hit,Dinophyceae,Dinophyceae,Dinophysiales,Dinophysiaceae,unknown,unknown
ASV_10267,no_hit,Retaria,Polycystinea,Collodaria,Sphaerozoidae,unknown,unknown
ASV_10268,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,unknown,unknown
ASV_10269,no_hit,Dinophyceae,Dinophyceae,Dinophysiales,Dinophysiaceae,unknown,unknown
ASV_10270,no_hit,Dinophyceae,Dinophyceae,Blastodiniales,unknown,unknown,unknown
ASV_10271,no_hit,Retaria,Polycystinea,Nassellaria,Artostrobiidae,unknown,unknown
ASV_10272,no_hit,Retaria,Polycystinea,Nassellaria,Plagiacanthidae,Cladoscenium,unknown
ASV_10273,no_hit,Retaria,Polycystinea,Nassellaria,unknown,unknown,unknown
ASV_10274,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10275,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_10277,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10278,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Peridiniaceae,Pentapharsodinium,Pentapharsodinium tyrrhenicum
ASV_10279,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10282,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_10283,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Ceratoperidiniaeceae,unknown,unknown
ASV_10284,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,unknown
ASV_10285,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_10288,Metazoa,Arthropoda,Malacostraca,Cumacea,Nannastacidae,Campylaspis,unknown
ASV_10289,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10290,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10292,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10293,no_hit,Retaria,Acantharea,Chaunacanthida,unknown,unknown,unknown
ASV_10294,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Heterocapsaceae,unknown,unknown
ASV_10295,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10296,no_hit,Apicomplexa,Conoidasida,Eugregarinorida,Cephaloidophoridae,Cephaloidophora,unknown
ASV_10298,no_hit,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomastigidae,unknown,unknown
ASV_10299,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_10300,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_10301,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_10303,no_hit,Euglenozoa,Euglenida,Petalomonadida,Scytomonadidae,unknown,unknown
ASV_10305,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,unknown,unknown,unknown
ASV_10307,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10308,no_hit,Ciliophora,unknown,unknown,unknown,unknown,unknown
ASV_10309,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10310,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_10311,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10313,no_hit,Foraminifera,unknown,Rotaliida,Globigerinitidae,Tenuitella,Tenuitella fleisheri
ASV_10314,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_10315,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Protoperidiniaceae,Protoperidinium,unknown
ASV_10317,no_hit,Ciliophora,unknown,unknown,unknown,unknown,unknown
ASV_10319,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,unknown
ASV_10320,no_hit,Retaria,Acantharea,unknown,unknown,unknown,unknown
ASV_10321,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10323,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10324,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,unknown,unknown
ASV_10326,Metazoa,Chordata,Actinopteri,Myctophiformes,Myctophidae,Tarletonbeania,Tarletonbeania crenularis
ASV_10327,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10328,no_hit,Ciliophora,Spirotrichea,unknown,Strombidiidae,unknown,unknown
ASV_10329,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10330,Metazoa,Arthropoda,Malacostraca,Euphausiacea,unknown,unknown,unknown
ASV_10331,Metazoa,Arthropoda,Malacostraca,Amphipoda,Hyalellidae,unknown,unknown
ASV_10332,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Campanulariidae,unknown,unknown
ASV_10333,Metazoa,Porifera,Demospongiae,Haplosclerida,unknown,unknown,unknown
ASV_10334,no_hit,unknown,unknown,unknown,unknown,unknown,uncultured marine picoeukaryote
ASV_10335,Metazoa,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,unknown,unknown
ASV_10336,Metazoa,Arthropoda,Malacostraca,Euphausiacea,Euphausiidae,unknown,unknown
ASV_10337,no_hit,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomastigidae,unknown,unknown
ASV_10338,no_hit,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomastigidae,unknown,unknown
ASV_10339,Metazoa,Arthropoda,Hexanauplia,Calanoida,unknown,unknown,unknown
ASV_10340,Metazoa,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,unknown,unknown
ASV_10341,no_hit,Ciliophora,Colpodea,unknown,unknown,unknown,unknown
ASV_10342,Metazoa,Chaetognatha,Sagittoidea,Aphragmophora,Sagittidae,unknown,unknown
ASV_10343,no_hit,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomastigidae,unknown,unknown
ASV_10344,Metazoa,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,unknown,unknown
ASV_10346,no_hit,Bacillariophyta,Bacillariophyceae,unknown,unknown,unknown,unknown
ASV_10347,no_hit,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,unknown,unknown
ASV_10348,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10349,no_hit,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,unknown,unknown
ASV_10350,no_hit,Bacillariophyta,Fragilariophyceae,Fragilariales,Fragilariaceae,unknown,unknown
ASV_10352,no_hit,Ochrophyta,Synurophyceae,Synurales,Mallomonadaceae,unknown,unknown
ASV_10353,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10356,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,unknown
ASV_10357,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,Thecate dinoflagellate UDTSW0701
ASV_10358,Metazoa,Cnidaria,Hydrozoa,Anthoathecata,unknown,unknown,unknown
ASV_10360,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10361,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10362,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_10364,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10365,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10366,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10367,no_hit,Endomyxa,Ascetosporea,Paradiniida,unknown,unknown,unknown
ASV_10368,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10369,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10370,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_10371,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10373,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Podolampaceae,Roscoffia,unknown
ASV_10374,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_10375,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10376,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10377,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10378,no_hit,Endomyxa,Ascetosporea,Paradiniida,unknown,unknown,unknown
ASV_10379,no_hit,Dinophyceae,Dinophyceae,Gonyaulacales,Gonyaulacaceae,unknown,unknown
ASV_10381,Viridiplantae,Chlorophyta,Mamiellophyceae,Dolichomastigales,Dolichomastigaceae,unknown,unknown
ASV_10382,Viridiplantae,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,unknown,unknown
ASV_10383,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10384,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10385,no_hit,Ciliophora,unknown,unknown,unknown,unknown,unknown
ASV_10386,no_hit,Haptophyta,unknown,unknown,unknown,unknown,unknown
ASV_10387,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,unknown
ASV_10388,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,unknown
ASV_10389,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,Amoebophrya,unknown
ASV_10392,no_hit,Dinophyceae,Dinophyceae,Syndiniales,unknown,unknown,unknown
ASV_10393,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10394,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_10395,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Heterocapsaceae,unknown,unknown
ASV_10396,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10397,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,unknown,unknown
ASV_10398,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10399,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10400,no_hit,Dinophyceae,Dinophyceae,Thoracosphaerales,Thoracosphaeraceae,unknown,unknown
ASV_10401,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_10402,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_10403,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Syndiniaceae,unknown,unknown
ASV_10405,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10407,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10408,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10409,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10410,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10412,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10413,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10414,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10415,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10416,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,unknown,unknown
ASV_10417,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10418,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_10419,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,unknown
ASV_10420,no_hit,Dinophyceae,Dinophyceae,Gonyaulacales,unknown,unknown,unknown
ASV_10422,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_10423,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10424,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10426,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10427,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10428,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10429,no_hit,Dinophyceae,Dinophyceae,unknown,unknown,unknown,unknown
ASV_10430,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10431,no_hit,Foraminifera,unknown,Astrorhizida,Saccamminidae,unknown,unknown
ASV_10434,no_hit,Ciliophora,Colpodea,Colpodida,Marynidae,unknown,unknown
ASV_10435,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Tovelliaceae,unknown,unknown
ASV_10436,no_hit,Ciliophora,Oligohymenophorea,Apostomatida,Foettingeriidae,unknown,unknown
ASV_10437,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Kareniaceae,unknown,unknown
ASV_10438,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_10439,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_10440,no_hit,Euglenozoa,unknown,Diplonemea,unknown,unknown,unknown
ASV_10441,no_hit,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomastigidae,Protaspis,unknown
ASV_10442,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10445,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10446,no_hit,Apicomplexa,Conoidasida,Eugregarinorida,Lecudinidae,Paralecudina,Paralecudina anankea
ASV_10447,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Peridiniaceae,Pentapharsodinium,unknown
ASV_10448,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,unknown,unknown,unknown
ASV_10450,no_hit,Discosea,unknown,Stygamoebida,unknown,Vermistella,unknown
ASV_10451,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10452,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10453,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10454,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10455,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10456,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Peridiniaceae,unknown,unknown
ASV_10457,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10458,no_hit,Dinophyceae,Dinophyceae,Peridiniales,Amphidiniopsidaceae,unknown,unknown
ASV_10459,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10460,no_hit,Bacillariophyta,Coscinodiscophyceae,Chaetocerotales,Chaetocerotaceae,Chaetoceros,unknown
ASV_10462,no_hit,Cercozoa,Imbricatea,Marimonadida,unknown,unknown,unknown
ASV_10463,Metazoa,Cnidaria,Myxozoa,Multivalvulida,Kudoidae,unknown,unknown
ASV_10464,Metazoa,Mollusca,Cephalopoda,Teuthida,unknown,unknown,unknown
ASV_10465,Metazoa,Arthropoda,Ostracoda,Halocyprida,Halocyprididae,unknown,unknown
ASV_10466,Metazoa,Nemertea,Palaeonemertea,unknown,Tubulanidae,unknown,unknown
ASV_10467,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10468,Metazoa,Arthropoda,Hexanauplia,Calanoida,Metridinidae,Metridia,unknown
ASV_10470,no_hit,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,Navicula,unknown
ASV_10471,no_hit,Cercozoa,Imbricatea,Thaumatomonadida,Thaumatomastigidae,Protaspis,unknown
ASV_10473,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10476,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10477,no_hit,Apicomplexa,Conoidasida,Eugregarinorida,Gregarinidae,unknown,unknown
ASV_10478,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10479,no_hit,Choanozoa,Ichthyosporea,Dermocystida,unknown,unknown,unknown
ASV_10480,no_hit,Cryptista,Cryptophyceae,Pyrenomonadales,Geminigeraceae,unknown,unknown
ASV_10481,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10482,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10483,no_hit,Bacillariophyta,Bacillariophyceae,Naviculales,Naviculaceae,unknown,unknown
ASV_10484,no_hit,Dinophyceae,Dinophyceae,Prorocentrales,Prorocentraceae,unknown,unknown
ASV_10487,no_hit,Bigyra,Bigyra,Oblongichytrida,unknown,unknown,unknown
ASV_10488,no_hit,Bacillariophyta,Coscinodiscophyceae,Melosirales,Stephanopyxidaceae,Stephanopyxis,Stephanopyxis nipponica
ASV_10489,no_hit,Bigyra,Bigyra,Oblongichytrida,unknown,unknown,unknown
ASV_10490,no_hit,Bacillariophyta,unknown,unknown,unknown,unknown,unknown
ASV_10491,no_hit,Bacillariophyta,Mediophyceae,Biddulphiales,Biddulphiaceae,unknown,unknown
ASV_10492,no_hit,unknown,unknown,Pirsoniales,unknown,unknown,unknown
ASV_10494,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10495,Metazoa,Cnidaria,Anthozoa,Actiniaria,unknown,unknown,unknown
ASV_10496,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10497,Metazoa,Cnidaria,Hydrozoa,Leptothecata,Aequoreidae,Aequorea,unknown
ASV_10498,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10499,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10500,Viridiplantae,Chlorophyta,Mamiellophyceae,Dolichomastigales,Crustomastigaceae,unknown,unknown
ASV_10501,Viridiplantae,Streptophyta,Magnoliopsida,Rosales,Moraceae,unknown,unknown
ASV_10502,no_hit,Dinophyceae,Dinophyceae,Gymnodiniales,Gymnodiniaceae,Akashiwo,unknown
ASV_10503,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10505,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10506,no_hit,unknown,unknown,unknown,unknown,unknown,unknown
ASV_10507,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10508,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
ASV_10510,no_hit,Ciliophora,Colpodea,unknown,unknown,unknown,unknown
ASV_10511,no_hit,Dinophyceae,Dinophyceae,Syndiniales,Amoebophryaceae,unknown,unknown
