"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_5899","no_hit","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","Thalassiosira","s_"
"ASV_5900","no_hit","unknown","Dictyochophyceae","Florenciellales","unknown","Florenciella","no_hit"
"ASV_5901","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_5902","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_5903","no_hit","unknown","Bigyra","Thraustochytrida","Thraustochytriaceae","g_","s_"
"ASV_5904","no_hit","unknown","Bigyra","Oblongichytrida","unknown","g_","s_"
"ASV_5905","no_hit","Apicomplexa","Conoidasida","Eucoccidiorida","Eimeriidae","no_hit","s_"
"ASV_5906","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5907","no_hit","Cercozoa","Chlorarachniophyceae","unknown","unknown","Minorisa","Minorisa minuta"
"ASV_5908","Metazoa","Mollusca","Bivalvia","no_hit","no_hit","no_hit","no_hit"
"ASV_5909","no_hit","unknown","unknown","unknown","unknown","unknown","Acantharian sp. 6201"
"ASV_5910","Viridiplantae","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_5911","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_5912","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5913","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5914","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5915","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5916","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_5917","no_hit","unknown","unknown","unknown","Apusomonadidae","g_","s_"
"ASV_5918","Viridiplantae","Chlorophyta","Pyramimonadophyceae","Pyramimonadales","Pyramimonadaceae","Pterosperma","s_"
"ASV_5919","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_5920","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5921","no_hit","unknown","Acantharea","Arthracanthida","Hexalaspididae","g_","s_"
"ASV_5922","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_5924","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_5925","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Peridiniaceae","g_","s_"
"ASV_5926","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_5927","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","s_"
"ASV_5928","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_5929","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","s_"
"ASV_5930","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Duboscquellidae","g_","s_"
"ASV_5931","Viridiplantae","Chlorophyta","Nephroselmidophyceae","Nephroselmidales","Nephroselmidaceae","g_","s_"
"ASV_5932","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","no_hit","no_hit","no_hit"
"ASV_5933","no_hit","Rhodophyta","Florideophyceae","Gigartinales","Gigartinaceae","Chondrus","no_hit"
"ASV_5935","no_hit","Dinophyceae","Dinophyceae","unknown","unknown","g_","s_"
"ASV_5936","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_5937","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5938","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","g_","s_"
"ASV_5939","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","g_","s_"
"ASV_5940","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","s_"
"ASV_5941","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","s_"
"ASV_5942","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5943","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_5944","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_5945","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5946","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Pfiesteriaceae","no_hit","no_hit"
"ASV_5947","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_5948","no_hit","unknown","unknown","Telonemida","no_hit","g_","s_"
"ASV_5949","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Diplopsaliaceae","Gotoius","Gotoius excentricus"
"ASV_5950","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","s_"
"ASV_5951","no_hit","Euglenozoa","Euglenida","Petalomonadida","Scytomonadidae","g_","s_"
"ASV_5952","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","g_","s_"
"ASV_5953","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_5954","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5955","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","g_","s_"
"ASV_5956","no_hit","Foraminifera","unknown","Astrorhizida","Astrorhizidae","Vanhoeffenella","Vanhoeffenella sp. W37"
"ASV_5957","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_5958","no_hit","Ciliophora","no_hit","no_hit","no_hit","g_","s_"
"ASV_5959","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_5960","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_5961","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_5962","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5963","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_5964","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_5965","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_5966","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5967","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_5968","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_5969","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Peridiniaceae","g_","s_"
"ASV_5970","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_5971","no_hit","unknown","unknown","Pirsoniales","unknown","g_","s_"
"ASV_5972","no_hit","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae","g_","s_"
"ASV_5973","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_5974","Metazoa","Chordata","Actinopteri","no_hit","no_hit","no_hit","no_hit"
"ASV_5975","no_hit","unknown","unknown","Telonemida","no_hit","no_hit","no_hit"
"ASV_5976","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_5977","Metazoa","Annelida","Polychaeta","Terebellida","Terebellidae","Proclea","Proclea malmgreni"
"ASV_5978","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_5980","Metazoa","Annelida","Polychaeta","Phyllodocida","Typhloscolecidae","Typhloscolex","no_hit"
"ASV_5981","Metazoa","Cnidaria","Anthozoa","Pennatulacea","no_hit","g_","s_"
"ASV_5982","Fungi","Basidiomycota","Agaricomycetes","Russulales","no_hit","no_hit","no_hit"
"ASV_5983","no_hit","Cercozoa","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_5984","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_5985","Metazoa","Hemichordata","Enteropneusta","unknown","Harrimaniidae","Harrimania","s_"
"ASV_5986","no_hit","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","g_","s_"
"ASV_5987","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_5988","Fungi","Chytridiomycota","Chytridiomycetes","Rhizophydiales","no_hit","no_hit","no_hit"
"ASV_5989","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_5990","no_hit","Oomycota","unknown","Lagenidiales","Haliphthoraceae","Haliphthoros","Haliphthoros sp. NJM 0034"
"ASV_5991","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_5992","no_hit","unknown","Polycystinea","Spumellaria","Actinommidae","g_","s_"
"ASV_5993","Metazoa","Cnidaria","Hydrozoa","Narcomedusae","Aeginidae","Aegina","s_"
"ASV_5994","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5995","Viridiplantae","Chlorophyta","Chlorophyceae","Oedogoniales","Oedogoniaceae","g_","s_"
"ASV_5996","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5997","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_5998","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_5999","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_6000","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6001","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_6002","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6003","no_hit","Perkinsozoa","unknown","Perkinsida","Perkinsidae","g_","s_"
"ASV_6004","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6005","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6006","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_6007","no_hit","unknown","Acantharea","Chaunacanthida","unknown","g_","s_"
"ASV_6008","Viridiplantae","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_6009","no_hit","Haptophyta","unknown","Phaeocystales","Phaeocystaceae","g_","s_"
"ASV_6010","no_hit","Haptophyta","no_hit","no_hit","no_hit","g_","s_"
"ASV_6011","Viridiplantae","Chlorophyta","no_hit","no_hit","no_hit","g_","s_"
"ASV_6012","no_hit","unknown","Acantharea","Symphyacanthida","Amphilithiidae","g_","s_"
"ASV_6013","no_hit","unknown","Acantharea","Symphyacanthida","Amphilithiidae","g_","s_"
"ASV_6014","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_6015","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6016","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_6017","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_6018","no_hit","Dinophyceae","Dinophyceae","Blastodiniales","unknown","g_","s_"
"ASV_6019","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","g_","s_"
"ASV_6020","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","s_"
"ASV_6021","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Peridiniaceae","g_","s_"
"ASV_6022","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_6023","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6024","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","s_"
"ASV_6025","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_6026","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6027","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Kareniaceae","g_","s_"
"ASV_6028","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6029","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_6030","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_6031","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","g_","s_"
"ASV_6032","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"ASV_6033","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6034","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_6035","no_hit","unknown","Polycystinea","no_hit","no_hit","no_hit","no_hit"
"ASV_6036","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_6037","no_hit","Euglenozoa","unknown","Diplonemea","Diplonemidae","g_","s_"
"ASV_6039","no_hit","unknown","Polycystinea","Nassellaria","Plagiacanthidae","g_","s_"
"ASV_6040","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_6041","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6042","no_hit","Ciliophora","Oligohymenophorea","Apostomatida","Colliniidae","g_","s_"
"ASV_6043","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6044","no_hit","Ciliophora","Oligohymenophorea","Peniculida","Frontoniidae","g_","s_"
"ASV_6045","no_hit","Ciliophora","Prostomatea","Prorodontida","no_hit","no_hit","no_hit"
"ASV_6046","no_hit","Ciliophora","Spirotrichea","unknown","Strombidiidae","no_hit","s_"
"ASV_6047","no_hit","Ciliophora","Spirotrichea","unknown","Tontoniidae","g_","s_"
"ASV_6048","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_6049","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6050","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_6051","no_hit","unknown","Acantharea","no_hit","no_hit","g_","s_"
"ASV_6052","no_hit","unknown","Polycystinea","Nassellaria","Theoperidae","g_","s_"
"ASV_6053","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"ASV_6054","no_hit","unknown","Bigyra","Oblongichytrida","unknown","g_","s_"
"ASV_6055","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","g_","s_"
"ASV_6056","no_hit","Cercozoa","Thecofilosea","unknown","Ebriacea","Ebria","s_"
"ASV_6057","Metazoa","Hemichordata","Enteropneusta","unknown","Harrimaniidae","Harrimania","Harrimania planktophilus"
"ASV_6058","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_6059","no_hit","unknown","Choanoflagellata","Acanthoecida","Stephanoecidae","Calliacantha","s_"
"ASV_6060","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6061","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6062","no_hit","unknown","Chrysophyceae","unknown","unknown","Segregatospumella","s_"
"ASV_6063","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6064","no_hit","Bacillariophyta","Coscinodiscophyceae","Melosirales","Melosiraceae","Melosira","no_hit"
"ASV_6065","no_hit","Bacillariophyta","Bacillariophyceae","Naviculales","Naviculaceae","Seminavis","Seminavis sp. 4a LKM-2015"
"ASV_6066","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_6067","no_hit","unknown","Bigyra","Nanomonadea","unknown","g_","s_"
"ASV_6068","no_hit","unknown","Bigyra","Thraustochytrida","Thraustochytriaceae","g_","s_"
"ASV_6069","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_6070","no_hit","unknown","Bigyra","Thraustochytrida","Thraustochytriaceae","no_hit","no_hit"
"ASV_6071","no_hit","Bacillariophyta","Fragilariophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_6072","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_6073","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6074","no_hit","Cercozoa","Thecofilosea","unknown","unknown","g_","s_"
"ASV_6075","no_hit","unknown","Bigyra","Bicosoecida","Cafeteriaceae","g_","s_"
"ASV_6076","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6077","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6078","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6079","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6080","Metazoa","Cnidaria","Scyphozoa","Semaeostomeae","Pelagiidae","no_hit","no_hit"
"ASV_6081","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_6082","no_hit","Endomyxa","no_hit","no_hit","no_hit","g_","s_"
"ASV_6083","no_hit","Endomyxa","no_hit","no_hit","no_hit","g_","s_"
"ASV_6084","no_hit","unknown","Cryptophyceae","Cyathomonadacea","Goniomonadaceae","g_","s_"
"ASV_6085","Viridiplantae","Chlorophyta","Pyramimonadophyceae","Pyramimonadales","Pyramimonadaceae","Pterosperma","Pterosperma cristatum"
"ASV_6086","Viridiplantae","Chlorophyta","no_hit","no_hit","no_hit","g_","s_"
"ASV_6087","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_6088","Fungi","Chytridiomycota","Chytridiomycetes","Rhizophydiales","no_hit","no_hit","no_hit"
"ASV_6089","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_6091","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6092","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6093","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_6094","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6095","no_hit","Dinophyceae","Dinophyceae","Gonyaulacales","Gonyaulacaceae","g_","s_"
"ASV_6096","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","s_"
"ASV_6097","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","g_","s_"
"ASV_6098","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_6099","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_6100","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_6101","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","s_"
"ASV_6102","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_6103","no_hit","Apicomplexa","Aconoidasida","Piroplasmida","Babesiidae","g_","s_"
"ASV_6104","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_6105","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6106","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","g_","s_"
"ASV_6107","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6108","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6109","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6110","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6111","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6112","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6113","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6114","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6115","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_6116","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_6117","Viridiplantae","Chlorophyta","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_6118","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_6119","no_hit","Ciliophora","unknown","unknown","unknown","g_","s_"
"ASV_6120","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6121","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6122","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Protoperidiniaceae","g_","s_"
"ASV_6123","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_6124","no_hit","Dinophyceae","Dinophyceae","Gonyaulacales","no_hit","g_","s_"
"ASV_6125","Viridiplantae","Chlorophyta","Pyramimonadophyceae","Pyramimonadales","Pyramimonadaceae","g_","s_"
"ASV_6126","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_6127","no_hit","Euglenozoa","unknown","Diplonemea","Diplonemidae","g_","s_"
"ASV_6128","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6129","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_6130","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","g_","s_"
"ASV_6131","no_hit","Ciliophora","no_hit","no_hit","no_hit","g_","s_"
"ASV_6132","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6133","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_6134","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"ASV_6135","no_hit","Ciliophora","Spirotrichea","no_hit","no_hit","g_","s_"
"ASV_6136","no_hit","Apicomplexa","Conoidasida","Eugregarinorida","Lecudinidae","Paralecudina","no_hit"
"ASV_6137","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_6138","no_hit","unknown","Polycystinea","no_hit","no_hit","no_hit","s_"
"ASV_6139","no_hit","unknown","Acantharea","Holacanthida","Acanthochiasmidae","Trizona","s_"
"ASV_6140","no_hit","unknown","Acantharea","Chaunacanthida","Gigartacontidae","g_","s_"
"ASV_6141","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_6142","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_6143","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"ASV_6144","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_6145","Viridiplantae","Streptophyta","no_hit","no_hit","no_hit","g_","s_"
"ASV_6146","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_6147","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6148","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_6149","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Gymnodiniaceae","Gyrodinium","s_"
"ASV_6150","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Tovelliaceae","g_","s_"
"ASV_6151","no_hit","Ciliophora","Spirotrichea","Tintinnida","no_hit","g_","s_"
"ASV_6152","Viridiplantae","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_6153","Fungi","Mucoromycota","Glomeromycetes","Glomerales","Glomeraceae","g_","s_"
"ASV_6154","no_hit","Imbricatea","unknown","Thaumatomonadida","Thaumatomastigidae","g_","s_"
"ASV_6155","no_hit","Cercozoa","Thecofilosea","unknown","unknown","g_","s_"
"ASV_6156","no_hit","Cercozoa","no_hit","no_hit","no_hit","g_","s_"
"ASV_6157","Metazoa","Cnidaria","Hydrozoa","Trachymedusae","Rhopalonematidae","g_","s_"
"ASV_6158","no_hit","Cercozoa","unknown","unknown","unknown","g_","s_"
"ASV_6159","no_hit","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","g_","s_"
"ASV_6160","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6161","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6163","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_6164","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_6165","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
