"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_1943","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_1944","no_hit","Euglenozoa","unknown","Diplonemea","unknown","unknown","Diplonemida sp. 21sb RG-2016"
"ASV_1945","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_1946","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_1947","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_1948","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_1949","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","s_"
"ASV_1950","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_1951","no_hit","Ciliophora","Oligohymenophorea","Philasterida","Loxocephalidae","g_","s_"
"ASV_1952","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_1953","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Kareniaceae","Karlodinium","no_hit"
"ASV_1954","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_1955","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_1956","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_1957","Viridiplantae","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_1958","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"ASV_1959","no_hit","Cercozoa","unknown","unknown","unknown","unknown","s_"
"ASV_1960","no_hit","Cercozoa","Thecofilosea","Cryomonadida","no_hit","no_hit","no_hit"
"ASV_1961","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_1962","no_hit","Ciliophora","Oligohymenophorea","Philasterida","Loxocephalidae","g_","s_"
"ASV_1963","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","g_","s_"
"ASV_1965","no_hit","unknown","Cryptophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_1966","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_1967","no_hit","Ciliophora","Colpodea","unknown","unknown","g_","s_"
"ASV_1968","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Kryptoperidiniaceae","g_","s_"
"ASV_1969","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_1970","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_1971","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_1972","no_hit","Haptophyta","unknown","Prymnesiales","Prymnesiaceae","no_hit","s_"
"ASV_1973","no_hit","Endomyxa","Ascetosporea","Paradiniida","unknown","g_","s_"
"ASV_1974","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Amphidiniopsidaceae","g_","s_"
"ASV_1975","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_1976","no_hit","Euglenozoa","unknown","Diplonemea","Diplonemidae","g_","s_"
"ASV_1977","no_hit","unknown","Polycystinea","no_hit","no_hit","no_hit","no_hit"
"ASV_1978","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_1979","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_1980","no_hit","Haptophyta","unknown","Prymnesiales","Prymnesiaceae","Prymnesium","s_"
"ASV_1982","Metazoa","Arthropoda","Hexanauplia","Calanoida","Calocalanidae","Calocalanus","Calocalanus tenuis"
"ASV_1983","no_hit","Haptophyta","unknown","Prymnesiales","Chrysochromulinaceae","Chrysochromulina","Chrysochromulina leadbeateri"
"ASV_1984","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_1985","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_1986","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_1987","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_1988","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_1989","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_1990","Metazoa","Annelida","Polychaeta","Xenopneusta","Urechidae","Urechis","no_hit"
"ASV_1991","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_1992","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_1993","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_1994","no_hit","unknown","Chrysophyceae","Chromulinales","Chromulinaceae","no_hit","no_hit"
"ASV_1995","no_hit","Ciliophora","Prostomatea","Prorodontida","unknown","Halodinium","Halodinium verrucatum"
"ASV_1996","no_hit","Ciliophora","Oligohymenophorea","Philasterida","no_hit","no_hit","s_"
"ASV_1998","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_1999","no_hit","unknown","Bolidophyceae","Parmales","Triparmaceae","g_","s_"
"ASV_2001","no_hit","Dinophyceae","Dinophyceae","Gonyaulacales","no_hit","g_","s_"
"ASV_2002","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_2003","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_2004","no_hit","unknown","Polycystinea","Spumellaria","Pyloniidae","Streblacantha","Streblacantha circumtexta"
"ASV_2005","no_hit","Euglenozoa","unknown","Diplonemea","unknown","unknown","s_"
"ASV_2006","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_2007","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_2008","no_hit","Ciliophora","Spirotrichea","no_hit","no_hit","no_hit","no_hit"
"ASV_2009","no_hit","unknown","Bigyra","Oblongichytrida","unknown","g_","s_"
"ASV_2010","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"ASV_2011","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_2012","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_2013","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_2014","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"ASV_2015","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","no_hit"
"ASV_2016","no_hit","Dinophyceae","Dinophyceae","Coccidiniales","Chytriodiniaceae","Chytriodinium","Chytriodinium sp. Atlantic"
"ASV_2017","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_2018","no_hit","Ciliophora","Spirotrichea","no_hit","no_hit","no_hit","no_hit"
"ASV_2019","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_2020","no_hit","unknown","Bigyra","Bicosoecida","no_hit","no_hit","no_hit"
"ASV_2021","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_2022","no_hit","Ciliophora","Colpodea","unknown","unknown","g_","s_"
"ASV_2023","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_2024","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_2025","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_2026","no_hit","unknown","Polycystinea","no_hit","no_hit","no_hit","no_hit"
"ASV_2027","no_hit","Dinophyceae","Dinophyceae","Peridiniales","no_hit","no_hit","no_hit"
"ASV_2028","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_2030","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_2031","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_2032","no_hit","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Lauderiaceae","Lauderia","Lauderia borealis"
"ASV_2033","no_hit","Imbricatea","unknown","Marimonadida","unknown","Pseudopirsonia","no_hit"
"ASV_2034","Viridiplantae","Chlorophyta","Nephroselmidophyceae","Nephroselmidales","Nephroselmidaceae","Nephroselmis","Nephroselmis pyriformis"
"ASV_2035","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","g_","s_"
"ASV_2036","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_2037","Metazoa","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"ASV_2038","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_2039","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"ASV_2040","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_2041","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","s_"
"ASV_2042","no_hit","unknown","Acantharea","Arthracanthida","Acanthometridae","g_","s_"
"ASV_2043","no_hit","unknown","Pelagophyceae","Pelagomonadales","unknown","Pelagococcus","Pelagococcus subviridis"
"ASV_2044","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"ASV_2045","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_2046","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_2047","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_2048","Viridiplantae","Chlorophyta","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_2050","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_2051","no_hit","Cercozoa","no_hit","no_hit","no_hit","g_","s_"
"ASV_2052","no_hit","unknown","Cryptophyceae","Pyrenomonadales","Geminigeraceae","g_","s_"
"ASV_2053","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","g_","s_"
"ASV_2054","Viridiplantae","Streptophyta","Magnoliopsida","Fabales","Fabaceae","g_","s_"
"ASV_2055","no_hit","unknown","Polycystinea","Spumellaria","Spongodiscidae","Stylodictya","Stylodictya sp. 8037"
"ASV_2056","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_2057","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_2058","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_2059","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_2060","Metazoa","Arthropoda","Branchiopoda","Diplostraca","Podonidae","Evadne","Evadne nordmanni"
"ASV_2061","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_2062","no_hit","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Thalassiosiraceae","no_hit","s_"
"ASV_2063","no_hit","Dinophyceae","Dinophyceae","Suessiales","Suessiaceae","g_","s_"
"ASV_2064","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_2065","no_hit","Euglenozoa","unknown","Diplonemea","no_hit","g_","s_"
"ASV_2066","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Gymnodiniaceae","g_","s_"
"ASV_2068","Viridiplantae","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_2069","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Podolampaceae","g_","s_"
"ASV_2070","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_2071","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_2072","no_hit","Euglenozoa","Kinetoplastea","Eubodonida","Bodonidae","g_","s_"
"ASV_2073","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_2074","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","g_","s_"
"ASV_2075","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Warnowiaceae","Warnowia","no_hit"
"ASV_2076","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_2077","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_2078","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_2079","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_2081","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_2082","Viridiplantae","Chlorophyta","Mamiellophyceae","Dolichomastigales","Crustomastigaceae","g_","s_"
"ASV_2083","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_2084","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_2085","Metazoa","Chordata","Appendicularia","Copelata","Fritillariidae","g_","s_"
"ASV_2086","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_2087","no_hit","unknown","Cryptophyceae","Cyathomonadacea","Goniomonadaceae","Goniomonas","s_"
"ASV_2088","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_2089","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_2090","Viridiplantae","Streptophyta","Magnoliopsida","Brassicales","Brassicaceae","g_","s_"
"ASV_2091","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_2092","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_2093","Metazoa","Arthropoda","Hexanauplia","Cyclopoida","Oithonidae","Oithona","Oithona similis"
"ASV_2094","no_hit","Imbricatea","unknown","Thaumatomonadida","no_hit","g_","s_"
"ASV_2095","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_2096","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"ASV_2097","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Peridiniaceae","g_","s_"
"ASV_2098","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_2099","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_2100","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","s_"
"ASV_2101","no_hit","Ciliophora","Oligohymenophorea","Apostomatida","Foettingeriidae","no_hit","no_hit"
"ASV_2103","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_2104","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_2105","no_hit","Cercozoa","no_hit","no_hit","no_hit","g_","s_"
"ASV_2106","no_hit","Cercozoa","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_2107","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_2108","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_2109","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_2110","no_hit","Ciliophora","Oligohymenophorea","Philasterida","no_hit","g_","s_"
"ASV_2111","Metazoa","Annelida","Polychaeta","Phyllodocida","Phyllodocidae","Pelagobia","Pelagobia longicirrata"
"ASV_2114","no_hit","Dinophyceae","Dinophyceae","Thoracosphaerales","Thoracosphaeraceae","Stoeckeria","Stoeckeria algicida"
"ASV_2115","no_hit","Apicomplexa","Conoidasida","Eucoccidiorida","Cryptosporidiidae","g_","s_"
"ASV_2116","no_hit","Dinophyceae","Dinophyceae","Gonyaulacales","Pyrophacaceae","Fragilidium","Fragilidium duplocampanaeforme"
"ASV_2117","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_2119","no_hit","Bacillariophyta","Coscinodiscophyceae","Melosirales","Stephanopyxidaceae","g_","s_"
"ASV_2120","no_hit","unknown","Dictyochophyceae","Dictyochales","unknown","Dictyocha","Dictyocha fibula"
"ASV_2121","no_hit","Imbricatea","unknown","Euglyphida","Paulinellidae","g_","s_"
"ASV_2122","no_hit","Dinophyceae","Dinophyceae","Blastodiniales","unknown","g_","s_"
"ASV_2123","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_2124","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_2125","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_2126","no_hit","unknown","Cryptophyceae","Cryptomonadales","Hemiselmidaceae","Hemiselmis","no_hit"
"ASV_2127","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Peridiniaceae","g_","s_"
"ASV_2128","no_hit","unknown","Polycystinea","Collodaria","Collozoidae","Cladococcus","Cladococcus viminalis"
"ASV_2129","no_hit","Dinophyceae","Dinophyceae","Gonyaulacales","Gonyaulacaceae","Alexandrium","no_hit"
"ASV_2130","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","g_","s_"
"ASV_2131","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_2132","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine eukaryote"
"ASV_2133","no_hit","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Salpingella","s_"
"ASV_2134","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_2136","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_2137","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","Amoebophrya","s_"
"ASV_2139","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","g_","s_"
"ASV_2140","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_2141","no_hit","unknown","unknown","unknown","unknown","g_","s_"
"ASV_2142","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"ASV_2143","no_hit","Ciliophora","Spirotrichea","no_hit","no_hit","g_","s_"
"ASV_2144","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_2145","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_2146","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_2147","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_2149","no_hit","unknown","unknown","unknown","unknown","unknown","uncultured marine picoeukaryote"
"ASV_2150","no_hit","Cercozoa","unknown","Cercomonadida","Cercomonadidae","g_","s_"
"ASV_2153","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_2154","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Syndiniaceae","g_","s_"
"ASV_2155","no_hit","Ciliophora","Oligohymenophorea","Apostomatida","no_hit","no_hit","no_hit"
"ASV_2156","no_hit","Euglenozoa","unknown","Diplonemea","unknown","g_","s_"
"ASV_2157","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_2158","no_hit","Euglenozoa","unknown","Diplonemea","unknown","unknown","Diplonemida sp. 3 RG-2016"
"ASV_2159","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_2160","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_2161","Metazoa","Chordata","Actinopteri","Stomiiformes","Gonostomatidae","Cyclothone","Cyclothone atraria"
"ASV_2162","no_hit","Bacillariophyta","Bacillariophyceae","Naviculales","no_hit","no_hit","no_hit"
"ASV_2163","no_hit","Dinophyceae","Dinophyceae","Gymnodiniales","Warnowiaceae","Erythropsidinium","no_hit"
"ASV_2164","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_2165","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Duboscquellidae","g_","s_"
"ASV_2166","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Duboscquellidae","g_","s_"
"ASV_2167","no_hit","Dinophyceae","Dinophyceae","Torodiniales","Kapelodiniaceae","no_hit","no_hit"
"ASV_2168","no_hit","Dinophyceae","Dinophyceae","Prorocentrales","Prorocentraceae","Prorocentrum","Prorocentrum tsawwassenense"
"ASV_2169","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Kryptoperidiniaceae","g_","s_"
"ASV_2170","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_2171","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","g_","s_"
"ASV_2172","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_2173","no_hit","unknown","Bigyra","Nanomonadea","unknown","g_","s_"
"ASV_2174","no_hit","Cercozoa","Thecofilosea","unknown","unknown","g_","s_"
"ASV_2175","no_hit","unknown","Bigyra","Oblongichytrida","unknown","Oblongichytrium","no_hit"
"ASV_2177","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","g_","s_"
"ASV_2178","no_hit","Dinophyceae","Dinophyceae","Syndiniales","no_hit","no_hit","no_hit"
"ASV_2179","no_hit","Ciliophora","Spirotrichea","Tintinnida","Codonellidae","Tintinnopsis","no_hit"
"ASV_2180","no_hit","unknown","Polycystinea","Nassellaria","Plagiacanthidae","g_","s_"
"ASV_2181","no_hit","Ciliophora","Oligohymenophorea","Apostomatida","no_hit","no_hit","no_hit"
"ASV_2182","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_2183","no_hit","Dinophyceae","Dinophyceae","Syndiniales","Amoebophryaceae","g_","s_"
"ASV_2184","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned","unassigned"
"ASV_2185","no_hit","unknown","unknown","unknown","unknown","unknown","s_"
"ASV_2186","no_hit","Dinophyceae","Dinophyceae","no_hit","no_hit","no_hit","no_hit"
"ASV_2187","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Peridiniaceae","g_","s_"
"ASV_2188","no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_2189","no_hit","Dinophyceae","Dinophyceae","Peridiniales","Protoperidiniaceae","Protoperidinium","Protoperidinium monovelum"
"ASV_2190","no_hit","unknown","Choanoflagellata","Craspedida","Salpingoecidae","g_","s_"
"ASV_2191","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_2192","Metazoa","Echinodermata","Echinoidea","no_hit","no_hit","no_hit","no_hit"
"ASV_2193","no_hit","unknown","Choanoflagellata","Acanthoecida","Stephanoecidae","g_","s_"
